, InstallationID , InstallationType , PanelType      , Capacity (kW) , EnergyProduced (kWh) , MaintenanceFrequency (months) , Cost (₹) , Region        , Latitude , Longitude , TypeOfInstallation     , InstallerName  , WarrantyYears , AnnualSavings (₹) 
4398, S005           ,2,0,42,9534,6,542308,9,11.2049,75.6976,0,0,23,122925
4399, S006           ,1,2,86,9877,9,539590,8,17.7763,82.6536,1,0,19,135302
4400, S008           ,0,1,38,5489,9,235663,0,23.9115,74.8887,0,1,18,63728
4401, S006           ,1,2,77,7942,6,540352,6,20.7374,71.1924,1,0,25,110602
4402, S004           ,2,0,11,1909,18,56000,3,10.8505,74.6375,0,3,23,17333
4403, S006           ,1,2,100,9626,5,700000,5,18.8673,84.1379,1,0,20,88590
4404, S006           ,1,0,97,8917,5,552931,9,12.6014,76.9476,1,0,21,119140
4405, S004           ,2,0,15,1403,18,56000,3,10.8505,73.4824,0,3,22,10000
4406, S005           ,0,1,51,5965,6,377214,7,11.8933,74.7339,0,1,20,57505
4407, S008           ,2,0,12,1463,24,75306,3,11.8763,74.9368,0,3,25,10000
4408, S004           ,2,0,6,1253,18,56000,3,10.8505,76.9783,0,3,24,10000
4409, S010           ,0,0,6,1358,24,56000,3,13.4107,77.2993,0,3,23,10000
4410, S007           ,2,2,85,8489,6,497322,9,10.8505,75.3179,1,3,20,113889
4411, S007           ,2,0,18,835,24,56000,6,10.8505,75.1926,1,3,24,10000
4412, S007           ,0,0,41,4865,7,242777,3,23.8061,73.8714,0,2,18,66691
4413, S009           ,1,2,98,10500,5,700000,5,21.6136,83.5003,1,0,20,95895
4414, S007           ,1,0,6,1834,5,98219,8,10.8505,73.8752,1,3,22,13417
4415, S010           ,2,0,100,2420,10,474743,8,21.3824,75.8818,0,0,23,25790
4416, S006           ,1,1,94,9797,4,651214,6,21.5208,74.6096,1,0,20,132969
4417, S005           ,1,1,100,10500,5,590371,3,10.8505,71.1924,0,2,19,116779
4418, S010           ,2,0,13,2141,24,56000,9,10.8505,74.8678,0,3,24,12356
4419, S008           ,0,1,52,6114,6,296998,1,24.8907,71.2887,1,1,20,63970
4420, S005           ,1,2,78,10500,6,657346,9,18.9748,73.4293,0,0,18,138470
4421, S009           ,0,1,45,5348,7,260890,6,23.734,76.9417,1,0,19,115024
4422, S002           ,2,1,51,4897,4,328774,7,24.0684,76.1197,0,0,19,69287
4423, S005           ,0,1,47,4897,7,294149,8,25.3995,75.4946,0,3,18,56905
4424, S006           ,1,2,100,10500,5,596896,9,22.6151,72.5694,0,0,20,136367
4425, S009           ,1,1,76,9750,5,513513,2,25.3219,80.8774,1,0,20,148260
4426, S008           ,0,1,53,5078,8,273269,1,10.8505,76.0206,0,1,19,58907
4427, S008           ,0,1,33,5261,8,285324,0,25.2599,73.254,0,1,19,69149
4428, S004           ,2,0,12,998,21,63457,3,10.8505,72.6398,0,3,24,10862
4429, S010           ,2,0,12,5509,4,307405,3,24.056,73.701,1,3,21,65263
4430, S002           ,1,1,100,1955,6,301103,2,10.9797,76.3138,1,3,20,10000
4431, S007           ,1,2,15,1795,8,57866,3,10.8505,75.1758,0,3,24,10000
4432, S007           ,2,0,10,2808,21,56000,3,16.9441,77.3558,0,3,24,10000
4433, S008           ,0,1,53,5870,7,330456,7,27.8114,75.9142,0,1,18,52739
4434, S004           ,0,2,52,5362,6,289088,8,10.9254,71.1924,1,0,21,58051
4435, S009           ,1,2,97,9004,5,500617,9,17.8007,87.855,1,0,20,131128
4436, S006           ,0,2,55,5755,7,302935,7,13.675,71.1924,0,1,20,63321
4437, S006           ,1,2,100,8018,6,302394,1,14.3474,76.4725,1,0,20,65228
4438, S006           ,1,2,97,10218,4,611922,9,18.6715,87.855,1,0,19,145200
4439, S004           ,2,1,48,4856,8,317504,9,21.736,72.9683,1,0,20,123959
4440, S004           ,2,0,100,10500,5,681941,5,22.7483,71.1924,0,3,24,94260
4441, S006           ,2,1,6,1397,17,56000,2,10.8505,77.202,1,1,20,10000
4442, S009           ,1,2,91,9551,5,601619,9,20.0472,83.1595,1,0,19,136040
4443, S004           ,0,1,49,4530,7,294984,0,10.8505,72.2336,0,1,19,44924
4444, S002           ,0,1,50,4426,8,303217,0,24.0291,72.544,1,2,20,60944
4445, S002           ,0,1,47,10500,5,274858,1,23.3201,71.1924,0,0,18,121491
4446, S010           ,2,0,12,1781,21,115988,3,10.8505,77.9767,1,3,24,10118
4447, S006           ,1,2,100,8873,5,435540,1,11.0151,77.1628,0,3,23,10000
4448, S009           ,1,2,98,10500,6,551542,5,22.2159,72.0323,1,0,20,100242
4449, S002           ,1,2,100,10500,7,608728,5,26.2663,80.4511,1,0,24,94758
4450, S007           ,0,0,52,6043,8,329625,7,19.0858,75.1748,0,1,19,69370
4451, S010           ,2,0,14,1715,23,56000,6,10.8505,75.7865,0,3,23,10000
4452, S010           ,2,0,6,813,24,80469,8,14.0013,73.7154,0,3,24,10000
4453, S005           ,1,2,8,2502,19,56000,6,10.8505,71.1924,1,0,24,13022
4454, S008           ,1,0,17,9136,16,78359,6,24.3529,74.8404,0,0,23,10000
4455, S003           ,1,2,69,8792,6,56000,8,23.9936,87.7657,1,0,20,124140
4456, S009           ,1,2,100,9240,5,596441,5,26.6779,71.3098,1,0,20,123620
4457, S006           ,0,2,83,8250,6,499864,9,21.2756,78.6923,1,0,21,58682
4458, S006           ,1,1,42,9612,6,585990,8,23.2163,74.0813,0,0,20,136412
4459, S009           ,1,2,97,5848,5,522689,1,18.2053,75.7333,0,0,19,13891
4460, S004           ,2,0,12,1335,20,56000,6,22.2753,78.0594,0,3,25,22433
4461, S010           ,2,0,13,1577,21,56000,6,10.8505,77.1422,0,3,24,19558
4462, S008           ,1,2,9,1120,19,56000,8,10.8505,73.6461,1,0,22,20172
4463, S006           ,0,1,47,5457,7,319212,6,21.5105,74.322,0,1,19,76832
4464, S004           ,2,0,9,2318,17,56000,2,10.8505,78.3394,1,3,25,10000
4465, S009           ,1,2,93,10500,18,594215,9,23.5975,76.151,0,0,25,127147
4466, S007           ,0,2,89,8738,5,305870,0,23.1692,78.0515,0,0,19,60861
4467, S004           ,2,0,6,2860,21,143950,7,26.2585,74.0156,0,3,20,11414
4468, S004           ,2,0,7,1947,15,56000,2,12.2638,75.5243,0,3,23,15469
4469, S006           ,1,2,92,9958,24,586148,5,21.5347,84.2867,1,0,20,121173
4470, S002           ,2,0,6,1756,17,119094,2,11.8872,77.3707,1,3,24,134411
4471, S004           ,1,1,51,9840,6,507230,2,23.0945,75.5392,0,0,19,54868
4472, S007           ,2,0,6,2614,23,56000,0,17.792,79.8955,1,3,23,10000
4473, S003           ,1,2,85,9165,6,604469,9,25.7614,80.2584,1,0,23,101069
4474, S007           ,2,0,9,2902,21,56000,8,18.1569,76.6757,0,3,23,10000
4475, S002           ,2,0,13,1468,7,75063,0,22.2025,74.4115,0,3,22,15980
4476, S010           ,2,1,11,1027,7,274366,0,24.4164,77.4367,0,2,20,59331
4477, S004           ,2,0,15,2107,17,66299,2,24.2238,75.7824,0,3,25,17118
4478, S009           ,1,2,92,5034,4,588765,5,25.7511,76.1569,1,0,18,138161
4479, S006           ,1,2,86,10500,5,537869,2,27.601,77.9581,1,0,18,142940
4480, S008           ,0,1,38,5566,9,237624,1,28.1074,74.1984,0,2,18,60046
4481, S008           ,0,1,44,4337,6,264544,7,14.4246,77.3735,0,1,18,64478
4482, S005           ,0,1,52,6077,5,373639,0,16.2572,73.9178,0,1,19,68055
4483, S007           ,0,1,18,2816,9,328110,0,22.689,76.2249,0,1,18,76441
4484, S008           ,0,1,48,4955,5,279499,3,13.0777,76.4533,0,2,18,63853
4485, S010           ,2,0,17,1900,18,56000,2,23.5871,75.4223,0,3,24,12669
4486, S004           ,2,0,97,6116,8,518848,9,23.0596,75.5143,0,3,21,129640
4487, S005           ,2,0,14,1475,24,56000,1,10.8505,75.3297,1,3,20,23951
4488, S003           ,1,1,45,5307,5,502579,6,21.7603,71.1924,1,0,18,127123
4489, S006           ,1,2,95,10500,4,628793,9,21.0516,83.5179,1,0,20,137187
4490, S003           ,1,2,86,8746,4,632109,6,21.8101,76.8345,1,0,20,121612
4491, S004           ,2,0,11,2136,18,56000,6,10.8505,79.3539,0,3,23,10000
4492, S008           ,0,1,51,5883,7,339734,7,25.7823,76.1167,0,2,19,54958
4493, S004           ,1,2,99,9548,5,86679,2,21.33,75.6816,1,3,24,118028
4494, S008           ,0,1,36,6220,7,313448,0,25.0158,74.8706,0,2,18,62388
4495, S004           ,0,1,42,9232,6,284009,1,25.5147,78.298,0,2,18,67069
4496, S005           ,0,1,48,5676,7,263554,0,11.4565,74.551,0,1,18,64430
4497, S008           ,0,1,48,5123,8,355203,7,27.4542,75.4223,0,1,19,52527
4498, S004           ,1,2,46,5210,6,310392,5,28.6139,75.2674,0,3,19,108622
4499, S010           ,2,0,6,1410,18,70204,3,10.8505,72.1279,0,3,25,10000
4500, S008           ,0,0,11,772,20,141282,7,26.9994,76.6379,0,1,20,10000
4501, S009           ,0,1,47,6122,5,299146,7,23.0357,77.7645,1,2,19,52569
4502, S003           ,2,2,84,10097,17,530745,3,10.8505,75.9613,1,0,20,31100
4503, S006           ,1,2,97,10022,6,700000,9,10.8505,73.3297,1,0,22,135514
4504, S002           ,0,1,6,2914,19,334897,2,13.3969,73.2062,0,1,23,10726
4505, S007           ,2,0,24,2734,23,56000,8,10.8505,77.4616,0,3,25,10000
4506, S006           ,1,2,90,8913,4,540001,5,22.3576,77.0691,1,0,20,103985
4507, S009           ,0,1,40,2409,6,311383,6,10.8505,76.0376,0,1,21,68953
4508, S007           ,1,2,77,10500,6,476796,9,21.4142,86.1991,1,0,22,119398
4509, S008           ,2,1,43,2276,6,227423,3,10.8505,72.8871,0,1,20,64351
4510, S004           ,0,1,51,5213,5,299995,1,10.9014,77.0405,1,1,20,48168
4511, S002           ,0,1,44,5922,6,340391,1,26.0538,76.313,1,1,20,52259
4512, S010           ,2,0,6,2395,19,56000,8,12.772,75.0946,0,3,23,10000
4513, S006           ,0,1,52,4962,7,362361,2,23.8773,73.3851,0,1,18,51937
4514, S003           ,1,2,91,9535,5,592999,0,22.7445,77.0304,1,0,19,116949
4515, S008           ,1,1,99,10500,6,472163,6,21.7543,78.7868,1,0,20,126025
4516, S008           ,0,0,50,4705,6,287941,9,25.0785,76.1315,0,2,19,66033
4517, S006           ,1,2,84,8553,4,454034,0,22.2796,73.8356,1,0,18,107947
4518, S005           ,0,1,45,5228,5,287292,6,18.5945,77.6529,0,1,19,71075
4519, S009           ,1,2,87,783,7,593094,8,22.167,77.4387,1,0,20,26047
4520, S004           ,2,0,17,746,19,56000,3,10.8505,78.5618,0,3,24,10614
4521, S006           ,1,2,79,10014,6,652071,9,13.9918,73.9878,1,0,25,131103
4522, S004           ,0,1,14,2427,20,56000,3,16.8399,74.4947,0,2,22,24326
4523, S008           ,0,1,39,6262,5,306898,1,23.8404,74.4931,0,1,21,66915
4524, S010           ,2,0,6,2264,7,65934,8,11.1578,78.7659,1,3,22,10000
4525, S007           ,0,2,36,1618,6,315664,9,28.2835,76.3545,1,0,20,51708
4526, S007           ,0,0,6,1213,22,56000,5,24.6171,72.8017,0,3,22,10000
4527, S004           ,2,0,6,2251,24,100309,2,10.8505,75.4942,0,3,23,10000
4528, S008           ,0,1,45,5856,7,239127,7,17.5921,74.4544,0,2,18,62958
4529, S004           ,2,2,100,9306,6,85580,5,19.0432,81.3632,0,3,24,122218
4530, S004           ,2,0,7,1822,23,56000,2,11.0928,77.7,0,3,23,14286
4531, S003           ,0,1,41,5827,8,342702,0,25.3603,77.5219,0,0,19,64718
4532, S010           ,0,2,82,10500,8,673302,0,22.9493,74.9538,1,1,19,127957
4533, S008           ,0,1,6,1225,22,299586,7,24.3918,77.8222,1,3,23,10000
4534, S002           ,0,2,48,5300,4,347996,5,21.0272,76.3065,1,0,19,52825
4535, S003           ,0,2,9,5541,7,291212,0,21.5011,73.9985,1,0,18,97365
4536, S002           ,2,0,15,914,21,56000,3,20.0087,71.1924,1,3,22,20415
4537, S006           ,1,2,83,10500,5,589828,7,10.8505,74.0447,1,3,21,145832
4538, S003           ,1,2,88,10500,5,587852,9,21.5425,83.167,0,0,22,123682
4539, S009           ,1,2,69,10132,5,555055,6,24.6913,75.4639,0,0,20,106104
4540, S010           ,0,2,45,5662,5,326178,3,11.9295,77.3741,0,1,19,10000
4541, S010           ,2,0,15,1365,5,56000,3,10.8505,76.0949,0,3,24,10000
4542, S006           ,1,2,98,10500,6,609931,5,20.4944,83.1479,1,0,20,122371
4543, S009           ,1,2,86,10255,7,599617,9,10.8505,75.1337,1,0,21,71325
4544, S004           ,2,0,6,1156,20,66982,2,12.8759,73.7847,0,3,24,10000
4545, S006           ,1,2,93,9349,4,644229,9,23.6339,80.948,0,0,19,118789
4546, S003           ,1,2,100,10500,4,575418,9,21.4856,81.0917,1,0,21,127942
4547, S007           ,0,1,41,6321,7,366694,8,27.694,74.2864,0,2,19,70827
4548, S005           ,0,1,46,1362,19,56000,1,13.642,72.1534,0,0,24,69653
4549, S010           ,2,0,8,1770,17,624474,6,19.7383,76.3742,1,0,19,137872
4550, S010           ,0,0,27,2659,23,77885,8,12.9618,75.5841,0,1,22,10000
4551, S008           ,0,2,48,4748,8,583478,7,13.2661,77.175,1,2,19,100563
4552, S010           ,0,1,42,5952,6,323080,6,21.4573,71.1924,0,1,18,63637
4553, S009           ,0,1,42,5512,20,56000,3,25.8131,71.1924,1,0,20,10765
4554, S010           ,2,0,9,3212,24,77584,8,13.1134,75.1149,0,3,25,22684
4555, S005           ,0,1,50,5514,6,214351,8,10.8505,72.8585,0,2,19,61326
4556, S002           ,0,1,44,4752,6,277974,5,23.7635,75.6198,0,3,18,52349
4557, S004           ,1,2,6,10500,24,96112,5,14.4876,75.9918,1,0,20,10000
4558, S009           ,0,1,54,4016,5,350207,7,14.1465,75.917,0,2,19,69262
4559, S009           ,1,2,97,6996,6,529903,9,17.2985,80.9795,1,0,20,105731
4560, S008           ,0,1,40,4455,6,319814,7,23.7217,71.1924,0,1,19,56650
4561, S009           ,1,2,88,10500,4,467981,9,21.8945,81.9612,1,0,19,119164
4562, S007           ,2,0,16,2510,17,56000,7,14.4467,72.7516,0,1,24,10000
4563, S010           ,2,0,7,1856,18,56000,6,24.3628,75.1086,1,3,22,123615
4564, S003           ,2,0,16,945,22,56000,9,17.3723,75.3008,0,2,23,10000
4565, S006           ,1,2,77,720,21,559618,5,11.8262,74.5633,0,3,22,10000
4566, S007           ,1,0,16,2183,16,100565,3,15.3746,75.2996,0,0,25,134019
4567, S009           ,1,2,97,10500,6,646370,7,25.8683,77.6872,1,0,19,127207
4568, S007           ,1,2,100,9798,4,557702,9,23.5091,86.4454,1,0,19,104596
4569, S004           ,1,1,43,5746,5,319635,5,26.4634,73.4683,1,2,20,57001
4570, S007           ,0,1,46,4940,7,315565,5,23.1474,74.1905,0,1,20,69157
4571, S008           ,1,2,6,8636,7,602892,0,12.1005,77.3776,0,0,22,49853
4572, S009           ,2,0,8,2638,15,56000,2,10.8505,76.3297,0,3,25,10000
4573, S010           ,2,0,7,2286,19,56000,5,10.9608,73.4856,0,3,24,15105
4574, S006           ,1,1,85,10144,6,458378,8,19.3455,77.3945,1,3,19,119769
4575, S004           ,0,0,6,1088,20,56000,2,10.8505,77.2978,1,3,24,108160
4576, S006           ,1,2,95,9640,6,570587,5,24.8992,75.2728,1,0,20,104520
4577, S005           ,0,1,45,5595,22,365734,8,10.8505,73.2911,0,3,21,16129
4578, S005           ,0,1,60,6109,9,293895,1,25.8166,72.1625,0,1,18,58500
4579, S009           ,1,2,91,8997,4,562259,6,21.9605,75.1865,1,0,19,119426
4580, S006           ,0,1,52,5158,8,369821,1,10.8505,71.1924,0,3,19,69353
4581, S002           ,0,1,57,5741,7,226560,5,24.7825,76.5708,0,1,18,66505
4582, S002           ,1,2,83,10230,6,643687,6,19.6184,75.2203,1,0,20,141118
4583, S006           ,1,2,87,9858,4,524895,6,21.7671,73.9762,1,0,20,118771
4584, S008           ,0,1,44,2356,7,291312,5,10.8505,75.3093,0,1,18,54561
4585, S006           ,1,2,11,9158,4,670736,7,10.8505,79.8359,0,0,19,106474
4586, S007           ,2,0,8,2883,18,72516,8,12.1269,76.8257,0,3,23,26672
4587, S008           ,0,1,46,5174,7,243556,0,17.0036,71.1924,0,1,20,79037
4588, S007           ,1,2,18,9270,21,640569,8,10.8505,83.1258,1,0,25,131566
4589, S004           ,2,0,8,1528,18,78614,3,10.8505,77.3606,1,3,24,10000
4590, S010           ,2,2,100,1388,5,78285,3,21.7684,71.243,0,3,25,13646
4591, S003           ,1,2,97,10500,5,534490,5,17.3968,86.7946,1,0,25,150000
4592, S008           ,1,1,45,5019,5,304655,6,23.6593,78.8543,1,2,19,55695
4593, S004           ,1,2,87,7599,6,602547,9,19.5041,80.9838,0,0,20,108251
4594, S008           ,2,1,49,5331,7,296479,1,20.7703,71.7991,1,2,19,64230
4595, S006           ,1,2,90,8556,5,623394,9,19.4489,84.4804,1,0,20,116879
4596, S007           ,2,0,16,720,24,56000,2,10.8505,73.3278,0,3,22,10000
4597, S008           ,0,1,43,5636,7,304369,7,24.6295,71.9574,0,1,19,60088
4598, S009           ,1,2,100,10280,5,616364,3,24.5562,77.8519,1,0,23,10000
4599, S008           ,0,1,83,4842,6,322180,0,23.146,74.2299,0,1,19,75246
4600, S010           ,0,2,6,1638,23,56000,2,21.5785,75.8316,1,3,24,28425
4601, S002           ,0,1,47,2834,19,67679,1,14.986,75.3582,0,3,20,13337
4602, S004           ,2,0,12,962,20,56000,3,11.9711,75.6453,0,3,24,10000
4603, S007           ,0,1,45,5014,7,338369,7,10.8505,76.6596,0,2,20,72007
4604, S007           ,0,0,40,1904,24,333511,3,10.9776,77.3347,1,2,19,117929
4605, S007           ,2,0,9,775,20,56000,2,13.4949,73.7958,0,1,23,11696
4606, S010           ,2,0,11,951,5,508740,8,13.0999,75.2958,0,3,22,14962
4607, S002           ,2,0,6,1883,19,56000,3,12.9552,77.0262,0,3,24,23169
4608, S008           ,2,0,13,720,22,56000,2,13.8292,76.7498,0,3,22,10000
4609, S004           ,1,1,77,9975,6,584050,7,28.5944,74.7847,1,0,25,119484
4610, S008           ,0,1,50,5452,7,287912,1,25.903,74.9026,0,2,19,71727
4611, S003           ,1,2,100,9547,6,565601,6,19.0496,85.7792,1,0,21,100065
4612, S007           ,1,2,100,10500,6,671178,9,19.5454,76.5266,1,0,19,125642
4613, S005           ,0,1,41,5496,6,323295,0,24.5137,71.5001,0,3,19,69237
4614, S007           ,2,0,9,1718,5,119632,2,21.9054,73.717,1,1,19,10000
4615, S008           ,0,1,48,10262,6,392654,5,10.8505,74.5635,0,1,19,66606
4616, S003           ,1,2,94,8621,5,700000,5,14.1045,76.8278,1,0,22,150000
4617, S009           ,0,1,49,5718,6,275336,1,28.6139,75.7055,0,1,18,60743
4618, S008           ,0,1,47,5328,7,312235,1,22.8914,71.9139,0,1,18,57482
4619, S010           ,0,1,45,5125,7,243849,7,25.7051,74.6572,0,3,18,61736
4620, S010           ,1,1,46,6039,5,56000,0,27.4109,77.8409,1,2,18,67380
4621, S008           ,0,0,48,4770,6,279809,0,11.2635,74.2539,0,1,20,63019
4622, S004           ,2,0,11,1241,16,102300,2,10.8505,76.6801,0,3,25,15126
4623, S003           ,1,2,94,10500,7,555487,1,23.9448,84.8761,0,0,21,108149
4624, S009           ,1,2,90,10317,5,622863,9,23.6265,87.3225,1,0,20,130438
4625, S010           ,1,2,94,10500,4,465594,9,22.5061,75.6345,0,0,20,109234
4626, S006           ,1,2,75,10500,8,584617,9,10.8505,76.5451,1,0,19,150000
4627, S005           ,1,1,47,5233,6,306911,7,24.6315,72.492,1,1,18,62388
4628, S010           ,2,0,24,2637,20,56000,3,10.8505,73.0952,0,3,24,10000
4629, S009           ,0,2,6,10500,7,552500,1,10.8505,74.253,1,0,24,118825
4630, S009           ,1,2,90,9672,7,567714,9,18.658,76.3356,1,3,23,130842
4631, S006           ,2,1,92,5540,6,532680,8,22.1371,75.4973,0,1,20,59233
4632, S008           ,0,1,43,4704,6,253198,0,10.8505,75.1272,0,1,19,13102
4633, S003           ,1,2,49,9089,6,338102,9,21.9208,79.9354,1,0,20,10613
4634, S005           ,0,1,44,4512,7,343948,7,21.0707,72.0391,0,1,19,66094
4635, S008           ,2,0,10,1780,24,56000,9,10.8505,80.0894,0,3,22,10000
4636, S009           ,2,0,78,1045,24,56000,2,14.4136,78.2058,1,3,23,10000
4637, S003           ,1,2,96,8462,6,549725,5,20.2103,84.3596,0,0,19,93957
4638, S006           ,1,0,19,1345,21,58843,1,12.3234,75.7989,0,3,22,109006
4639, S010           ,2,2,16,720,18,56000,9,10.8505,74.102,0,0,23,12203
4640, S010           ,2,2,9,822,18,56000,2,10.8505,75.5204,1,3,24,11668
4641, S007           ,0,1,63,5529,6,330913,5,16.199,72.7226,0,1,18,69213
4642, S007           ,2,2,8,2070,21,73096,0,10.8505,73.2977,1,3,23,10000
4643, S009           ,1,2,99,8272,6,602693,6,22.1194,84.8717,1,0,22,128376
4644, S007           ,1,2,46,9715,4,243019,5,13.3925,75.4622,1,0,20,108359
4645, S006           ,1,2,97,8968,6,652809,9,21.9902,77.8343,1,3,19,116232
4646, S003           ,1,0,87,8853,6,503904,8,20.6933,87.855,0,0,19,140930
4647, S004           ,2,0,10,761,20,56000,8,13.8083,75.054,0,3,25,10000
4648, S003           ,0,0,11,895,23,56000,2,24.4335,72.3062,0,3,24,10000
4649, S004           ,2,0,18,1747,24,56000,2,10.8505,76.457,1,3,25,10000
4650, S006           ,1,2,78,9455,5,673719,7,10.8505,76.5035,1,0,18,55917
4651, S008           ,0,2,75,10382,6,587349,6,23.7847,77.8756,0,0,25,134678
4652, S010           ,1,0,86,10051,5,561735,9,20.131,71.976,1,0,25,121104
4653, S006           ,0,1,54,4822,7,274524,1,17.3055,75.1836,1,1,21,50669
4654, S008           ,0,0,17,5182,21,56000,1,23.7749,75.1707,0,3,24,13604
4655, S003           ,1,2,96,9555,4,559989,6,23.2415,79.9521,1,0,20,119154
4656, S007           ,2,0,7,1531,20,56000,3,10.8505,73.2263,0,3,25,10000
4657, S010           ,2,0,9,1414,20,56000,2,16.0348,76.9147,0,3,25,12031
4658, S010           ,2,2,95,1720,8,592159,3,11.9778,71.1924,1,2,21,131750
4659, S003           ,1,2,92,9936,5,505402,6,20.5325,87.855,0,0,20,124958
4660, S006           ,1,0,100,9150,15,596629,8,10.8505,76.7932,1,3,23,126910
4661, S006           ,1,2,100,7977,7,637455,6,23.3545,78.9439,1,0,20,127190
4662, S007           ,2,0,6,1900,17,56000,8,10.8505,75.1639,0,3,24,22762
4663, S007           ,2,0,6,2143,20,119811,3,21.8346,74.8538,0,3,24,22324
4664, S010           ,2,1,16,2395,24,61747,3,12.8126,75.8805,0,3,25,10000
4665, S007           ,2,1,6,1066,19,375921,7,12.2021,74.7237,0,2,18,10000
4666, S004           ,2,1,35,4374,8,344666,8,12.4912,74.6092,0,1,19,64024
4667, S008           ,0,1,51,6130,5,318043,7,19.0639,75.3446,0,1,19,69690
4668, S004           ,2,0,6,2327,24,73376,8,12.5849,75.7168,0,3,22,10000
4669, S009           ,1,2,92,9388,7,611564,5,21.0545,86.4552,1,0,19,107965
4670, S002           ,1,1,43,5333,5,366601,7,18.0714,73.8576,1,1,18,67622
4671, S006           ,1,2,98,10500,4,558322,6,18.0239,87.855,1,0,19,105199
4672, S004           ,1,0,12,744,23,99803,3,13.0437,73.9702,1,3,25,10000
4673, S004           ,2,0,21,1220,24,142203,2,12.9116,71.1924,0,3,25,10000
4674, S004           ,0,1,45,5776,23,377257,2,16.8357,72.8485,0,1,21,59258
4675, S008           ,2,1,53,5199,4,312680,0,13.6479,71.4392,1,1,19,55278
4676, S007           ,0,1,6,2352,6,56000,3,20.7311,72.8291,1,1,24,10318
4677, S006           ,1,2,72,10022,5,519378,0,23.2234,86.0972,1,0,21,126197
4678, S003           ,1,2,80,7337,5,646369,1,21.3056,76.469,1,0,23,120414
4679, S004           ,2,0,6,1074,21,140231,8,10.8505,78.2901,1,3,25,10000
4680, S009           ,1,2,91,10500,6,572949,5,20.5397,87.855,1,0,25,119164
